date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:10:50	21680/21680	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2006:50:24%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_head_base	www.w3schools.com/html/tryit55a3.html	(from http://www.w3schools.com/html/html_head.asp)
13:10:50	21293/21293	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2007:05:30%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_head_none	www.w3schools.com/html/tryit5ade.html	(from http://www.w3schools.com/html/html_head.asp)
13:10:50	22445/22445	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2006:56:11%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_layout_float	www.w3schools.com/html/tryitee99.html	(from http://www.w3schools.com/html/html_layout.asp)
13:10:51	3696/3696	---M--	200	added ('OK')	image/gif	etag:%22e761be3bc1acf1:0%22	http://www.w3schools.com/html/img_sem_elements.gif	www.w3schools.com/html/img_sem_elements.gif	(from http://www.w3schools.com/html/html_layout.asp)
13:10:51	22764/22764	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2007:27:43%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_layout_flexbox	www.w3schools.com/html/tryit11ad.html	(from http://www.w3schools.com/html/html_layout.asp)
13:10:51	22400/22400	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2007:12:18%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryrwd_simple	www.w3schools.com/html/tryitf107.html	(from http://www.w3schools.com/html/html_responsive.asp)
13:10:52	22183/22183	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2007:29:25%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_w3css	www.w3schools.com/html/tryitcea7.html	(from http://www.w3schools.com/html/html_responsive.asp)
13:10:52	21350/21350	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2007:16:01%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_utf_euro	www.w3schools.com/html/tryited4a.html	(from http://www.w3schools.com/html/html_symbols.asp)
13:10:52	21600/21600	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2006:52:59%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_form_submit	www.w3schools.com/html/tryitcff8.html	(from http://www.w3schools.com/html/html_forms.asp)
13:10:53	21521/21521	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2007:27:14%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_form_text	www.w3schools.com/html/tryit5852.html	(from http://www.w3schools.com/html/html_forms.asp)
13:10:53	21455/21455	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2007:16:48%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_form_radio	www.w3schools.com/html/tryit1082.html	(from http://www.w3schools.com/html/html_forms.asp)
13:10:53	21722/21722	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2007:14:22%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_form_submit_id	www.w3schools.com/html/tryit1c32.html	(from http://www.w3schools.com/html/html_forms.asp)
13:10:54	21579/21579	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2007:16:54%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_form_legend	www.w3schools.com/html/tryit4436.html	(from http://www.w3schools.com/html/html_forms.asp)
13:10:54	21619/21619	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2006:43:55%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_form_mail	www.w3schools.com/html/tryit37ef.html	(from http://www.w3schools.com/html/html_forms.asp)
13:10:54	76558/76558	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2007:40:53%20GMT	http://www.w3schools.com/html/exercise.asp?filename=exercise_forms1	www.w3schools.com/html/exercisecea7.html	(from http://www.w3schools.com/html/html_forms.asp)
13:10:55	77575/77575	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2007:40:55%20GMT	http://www.w3schools.com/html/exercise.asp?filename=exercise_forms2	www.w3schools.com/html/exercise6df5.html	(from http://www.w3schools.com/html/html_forms.asp)
13:10:56	76708/76708	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2007:40:55%20GMT	http://www.w3schools.com/html/exercise.asp?filename=exercise_forms3	www.w3schools.com/html/exercised011.html	(from http://www.w3schools.com/html/html_forms.asp)
13:10:56	76275/76275	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2007:40:56%20GMT	http://www.w3schools.com/html/exercise.asp?filename=exercise_forms4	www.w3schools.com/html/exercise40ec.html	(from http://www.w3schools.com/html/html_forms.asp)
13:10:57	21523/21523	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2006:53:50%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_elem_select	www.w3schools.com/html/tryitc4f4.html	(from http://www.w3schools.com/html/html_form_elements.asp)
13:10:57	21599/21599	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2006:53:35%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_elem_select_pre	www.w3schools.com/html/tryitc971.html	(from http://www.w3schools.com/html/html_form_elements.asp)
13:10:57	21420/21420	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2006:41:18%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_elem_textarea	www.w3schools.com/html/tryitb083.html	(from http://www.w3schools.com/html/html_form_elements.asp)
13:10:58	21319/21319	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2006:37:14%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_elem_button	www.w3schools.com/html/tryit13bd.html	(from http://www.w3schools.com/html/html_form_elements.asp)
13:10:58	21642/21642	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2006:56:25%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_elem_datalist	www.w3schools.com/html/tryit13d9.html	(from http://www.w3schools.com/html/html_form_elements.asp)
13:10:58	21421/21421	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2006:57:06%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_elem_keygen	www.w3schools.com/html/tryit14d5.html	(from http://www.w3schools.com/html/html_form_elements.asp)
13:10:59	21541/21541	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2007:19:38%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_elem_output	www.w3schools.com/html/tryit0e46.html	(from http://www.w3schools.com/html/html_form_elements.asp)
13:10:59	77650/77650	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2007:40:59%20GMT	http://www.w3schools.com/html/exercise.asp?filename=exercise_form_elements1	www.w3schools.com/html/exercise4e41.html	(from http://www.w3schools.com/html/html_form_elements.asp)
13:11:00	76344/76344	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2007:41:00%20GMT	http://www.w3schools.com/html/exercise.asp?filename=exercise_form_elements2	www.w3schools.com/html/exercise694e.html	(from http://www.w3schools.com/html/html_form_elements.asp)
13:11:00	76110/76110	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2007:41:00%20GMT	http://www.w3schools.com/html/exercise.asp?filename=exercise_form_elements3	www.w3schools.com/html/exercise4456.html	(from http://www.w3schools.com/html/html_form_elements.asp)
13:11:01	21561/21561	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2007:33:07%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_input_text	www.w3schools.com/html/tryit8bdc.html	(from http://www.w3schools.com/html/html_form_input_types.asp)
13:11:01	21474/21474	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2007:36:58%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_input_password	www.w3schools.com/html/tryit8a85.html	(from http://www.w3schools.com/html/html_form_input_types.asp)
13:11:02	21575/21575	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2007:41:02%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_input_submit	www.w3schools.com/html/tryite8d7.html	(from http://www.w3schools.com/html/html_form_input_types.asp)
13:11:02	21464/21464	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2007:00:19%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_input_submit_nn	www.w3schools.com/html/tryite5a1.html	(from http://www.w3schools.com/html/html_form_input_types.asp)
13:11:02	21628/21628	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2007:30:23%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_input_reset	www.w3schools.com/html/tryit2274.html	(from http://www.w3schools.com/html/html_form_input_types.asp)
13:11:03	21511/21511	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2007:25:14%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_input_radio	www.w3schools.com/html/tryitbeba.html	(from http://www.w3schools.com/html/html_form_input_types.asp)
13:11:03	21460/21460	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2007:26:19%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_input_checkbox	www.w3schools.com/html/tryit6096.html	(from http://www.w3schools.com/html/html_form_input_types.asp)
13:11:03	21318/21318	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2006:18:12%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_input_button	www.w3schools.com/html/tryit1312.html	(from http://www.w3schools.com/html/html_form_input_types.asp)
13:11:03	21536/21536	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2006:56:41%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_input_number	www.w3schools.com/html/tryit005b.html	(from http://www.w3schools.com/html/html_form_input_types.asp)
13:11:04	21576/21576	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2007:02:07%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_input_number_step	www.w3schools.com/html/tryit2510.html	(from http://www.w3schools.com/html/html_form_input_types.asp)
13:11:04	21584/21584	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2006:01:21%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_input_date	www.w3schools.com/html/tryit6025.html	(from http://www.w3schools.com/html/html_form_input_types.asp)
13:11:04	21618/21618	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2006:04:30%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_input_date_max_min	www.w3schools.com/html/tryit5141.html	(from http://www.w3schools.com/html/html_form_input_types.asp)
13:11:05	21588/21588	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2007:03:34%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_input_color	www.w3schools.com/html/tryita532.html	(from http://www.w3schools.com/html/html_form_input_types.asp)
13:11:05	21604/21604	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2007:21:31%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_input_range	www.w3schools.com/html/tryite8a3.html	(from http://www.w3schools.com/html/html_form_input_types.asp)
13:11:05	21608/21608	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2006:45:51%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_input_month	www.w3schools.com/html/tryita992.html	(from http://www.w3schools.com/html/html_form_input_types.asp)
13:11:05	21594/21594	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2006:39:25%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_input_week	www.w3schools.com/html/tryitfa07.html	(from http://www.w3schools.com/html/html_form_input_types.asp)
13:11:06	21607/21607	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2006:29:14%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_input_time	www.w3schools.com/html/tryit04de.html	(from http://www.w3schools.com/html/html_form_input_types.asp)
13:11:06	21639/21639	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2006:46:12%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_input_datetime-local	www.w3schools.com/html/tryitc3bb.html	(from http://www.w3schools.com/html/html_form_input_types.asp)
13:11:06	21434/21434	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2007:06:55%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_input_email	www.w3schools.com/html/tryitf295.html	(from http://www.w3schools.com/html/html_form_input_types.asp)
13:11:07	21375/21375	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2006:59:32%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_input_search	www.w3schools.com/html/tryit2949.html	(from http://www.w3schools.com/html/html_form_input_types.asp)
13:11:07	21427/21427	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2006:38:09%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_input_tel	www.w3schools.com/html/tryitd9c8.html	(from http://www.w3schools.com/html/html_form_input_types.asp)
13:11:08	21457/21457	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2006:50:52%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_input_url	www.w3schools.com/html/tryit28c7.html	(from http://www.w3schools.com/html/html_form_input_types.asp)
13:11:08	76034/76034	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2007:41:07%20GMT	http://www.w3schools.com/html/exercise.asp?filename=exercise_form_input_types1	www.w3schools.com/html/exercise6084.html	(from http://www.w3schools.com/html/html_form_input_types.asp)
13:11:08	76255/76255	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2007:41:08%20GMT	http://www.w3schools.com/html/exercise.asp?filename=exercise_form_input_types2	www.w3schools.com/html/exercisecd25.html	(from http://www.w3schools.com/html/html_form_input_types.asp)
13:11:09	78154/78154	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2007:41:08%20GMT	http://www.w3schools.com/html/exercise.asp?filename=exercise_form_input_types3	www.w3schools.com/html/exercise67d7.html	(from http://www.w3schools.com/html/html_form_input_types.asp)
13:11:10	76548/76548	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2007:41:09%20GMT	http://www.w3schools.com/html/exercise.asp?filename=exercise_form_input_types4	www.w3schools.com/html/exercise1665.html	(from http://www.w3schools.com/html/html_form_input_types.asp)
13:11:10	77175/77175	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2007:41:10%20GMT	http://www.w3schools.com/html/exercise.asp?filename=exercise_form_input_types5	www.w3schools.com/html/exercisea26f.html	(from http://www.w3schools.com/html/html_form_input_types.asp)
13:11:11	21399/21399	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2006:51:17%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_input_attributes_value	www.w3schools.com/html/tryit5b99.html	(from http://www.w3schools.com/html/html_form_attributes.asp)
13:11:11	21409/21409	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2006:00:04%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_input_attributes_readonly	www.w3schools.com/html/tryitd59b.html	(from http://www.w3schools.com/html/html_form_attributes.asp)
13:11:11	21409/21409	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2007:01:01%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_input_attributes_disabled	www.w3schools.com/html/tryitb171.html	(from http://www.w3schools.com/html/html_form_attributes.asp)
13:11:12	21410/21410	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2007:11:50%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_input_attributes_size	www.w3schools.com/html/tryitc567.html	(from http://www.w3schools.com/html/html_form_attributes.asp)
13:11:12	21401/21401	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2007:02:31%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml_input_attributes_maxlength	www.w3schools.com/html/tryit77d2.html	(from http://www.w3schools.com/html/html_form_attributes.asp)
13:11:13	21678/21678	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2007:07:00%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml5_input_autocomplete	www.w3schools.com/html/tryit73ef.html	(from http://www.w3schools.com/html/html_form_attributes.asp)
13:11:13	21519/21519	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2007:00:34%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml5_form_novalidate	www.w3schools.com/html/tryit7b60.html	(from http://www.w3schools.com/html/html_form_attributes.asp)
13:11:13	21560/21560	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2007:00:34%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml5_input_autofocus	www.w3schools.com/html/tryit7c56.html	(from http://www.w3schools.com/html/html_form_attributes.asp)
13:11:13	21539/21539	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2006:36:56%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml5_input_form	www.w3schools.com/html/tryit1577.html	(from http://www.w3schools.com/html/html_form_attributes.asp)
13:11:14	21648/21648	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2007:22:16%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml5_input_formaction	www.w3schools.com/html/tryita145.html	(from http://www.w3schools.com/html/html_form_attributes.asp)
13:11:14	21634/21634	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2007:09:44%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml5_input_formenctype	www.w3schools.com/html/tryit339d.html	(from http://www.w3schools.com/html/html_form_attributes.asp)
13:11:14	21676/21676	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2007:28:46%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml5_input_formmethod	www.w3schools.com/html/tryit0d88.html	(from http://www.w3schools.com/html/html_form_attributes.asp)
13:11:15	21610/21610	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2007:39:00%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml5_input_formnovalidate	www.w3schools.com/html/tryitaffe.html	(from http://www.w3schools.com/html/html_form_attributes.asp)
13:11:15	21657/21657	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2007:31:30%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml5_input_formtarget	www.w3schools.com/html/tryite252.html	(from http://www.w3schools.com/html/html_form_attributes.asp)
13:11:15	21593/21593	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2007:11:01%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml5_input_height_width	www.w3schools.com/html/tryitc29f.html	(from http://www.w3schools.com/html/html_form_attributes.asp)
13:11:16	21666/21666	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2007:41:15%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml5_datalist	www.w3schools.com/html/tryit5fd2.html	(from http://www.w3schools.com/html/html_form_attributes.asp)
13:11:16	21915/21915	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2007:36:49%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml5_input_max_min	www.w3schools.com/html/tryitb14e.html	(from http://www.w3schools.com/html/html_form_attributes.asp)
13:11:16	21573/21573	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2006:33:43%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml5_input_multiple	www.w3schools.com/html/tryit4ebe.html	(from http://www.w3schools.com/html/html_form_attributes.asp)
13:11:17	21573/21573	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2007:34:06%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml5_input_pattern	www.w3schools.com/html/tryit64dc.html	(from http://www.w3schools.com/html/html_form_attributes.asp)
13:11:17	21594/21594	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2006:46:28%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml5_input_placeholder	www.w3schools.com/html/tryitf194.html	(from http://www.w3schools.com/html/html_form_attributes.asp)
13:11:17	21518/21518	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2007:37:27%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml5_input_required	www.w3schools.com/html/tryitd22c.html	(from http://www.w3schools.com/html/html_form_attributes.asp)
13:11:18	21492/21492	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2006:47:38%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml5_input_step	www.w3schools.com/html/tryitec40.html	(from http://www.w3schools.com/html/html_form_attributes.asp)
13:11:18	76467/76467	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2007:41:17%20GMT	http://www.w3schools.com/html/exercise.asp?filename=exercise_form_attributes1	www.w3schools.com/html/exerciseadf4.html	(from http://www.w3schools.com/html/html_form_attributes.asp)
13:11:19	76357/76357	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2007:41:18%20GMT	http://www.w3schools.com/html/exercise.asp?filename=exercise_form_attributes2	www.w3schools.com/html/exercise3ca2.html	(from http://www.w3schools.com/html/html_form_attributes.asp)
13:11:19	76501/76501	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2007:41:18%20GMT	http://www.w3schools.com/html/exercise.asp?filename=exercise_form_attributes3	www.w3schools.com/html/exercise6399.html	(from http://www.w3schools.com/html/html_form_attributes.asp)
13:11:20	76540/76540	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2007:41:19%20GMT	http://www.w3schools.com/html/exercise.asp?filename=exercise_form_attributes4	www.w3schools.com/html/exercisee311.html	(from http://www.w3schools.com/html/html_form_attributes.asp)
13:11:20	21514/21514	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2006:41:01%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml5_browsers_myhero	www.w3schools.com/html/tryit21d1.html	(from http://www.w3schools.com/html/html5_browsers.asp)
13:11:21	21931/21931	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2006:55:39%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml5_browsers_html5shiv	www.w3schools.com/html/tryitdc1b.html	(from http://www.w3schools.com/html/html5_browsers.asp)
13:11:21	21803/21803	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2006:49:34%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml5_section	www.w3schools.com/html/tryitfe11.html	(from http://www.w3schools.com/html/html5_semantic_elements.asp)
13:11:21	21450/21450	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2006:38:30%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml5_article	www.w3schools.com/html/tryit66b2.html	(from http://www.w3schools.com/html/html5_semantic_elements.asp)
13:11:22	21504/21504	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2007:02:17%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml5_header	www.w3schools.com/html/tryit5401.html	(from http://www.w3schools.com/html/html5_semantic_elements.asp)
13:11:22	21397/21397	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2006:00:30%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml5_footer	www.w3schools.com/html/tryit8fd7.html	(from http://www.w3schools.com/html/html5_semantic_elements.asp)
13:11:22	21388/21388	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2006:51:55%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml5_nav	www.w3schools.com/html/tryit0af9.html	(from http://www.w3schools.com/html/html5_semantic_elements.asp)
13:11:23	21422/21422	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2006:48:10%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml5_aside	www.w3schools.com/html/tryited17.html	(from http://www.w3schools.com/html/html5_semantic_elements.asp)
13:11:24	21689/21689	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2007:06:12%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml5_figcaption	www.w3schools.com/html/tryit00aa.html	(from http://www.w3schools.com/html/html5_semantic_elements.asp)
13:11:24	22950/22950	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2006:50:10%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml5_migrate_1	www.w3schools.com/html/tryitcbc8.html	(from http://www.w3schools.com/html/html5_migration.asp)
13:11:24	22863/22863	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2007:16:55%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml5_migrate_2	www.w3schools.com/html/tryit5f09.html	(from http://www.w3schools.com/html/html5_migration.asp)
13:11:25	22816/22816	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2007:01:02%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml5_migrate_3	www.w3schools.com/html/tryitd694.html	(from http://www.w3schools.com/html/html5_migration.asp)
13:11:25	22942/22942	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2007:01:02%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml5_migrate_4	www.w3schools.com/html/tryit9839.html	(from http://www.w3schools.com/html/html5_migration.asp)
13:11:25	8120/8120	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2007:01:03%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml5_migrate_5	www.w3schools.com/html/tryitdfda.html	(from http://www.w3schools.com/html/html5_migration.asp)
13:11:26	22477/22477	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2006:37:43%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml5_migrate_6	www.w3schools.com/html/tryitd553.html	(from http://www.w3schools.com/html/html5_migration.asp)
13:11:26	22506/22506	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2007:01:04%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml5_migrate_7	www.w3schools.com/html/tryitd5dd.html	(from http://www.w3schools.com/html/html5_migration.asp)
13:11:26	23083/23083	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2006:45:55%20GMT	http://www.w3schools.com/html/tryit.asp?filename=tryhtml5_migrate_8	www.w3schools.com/html/tryit1099.html	(from http://www.w3schools.com/html/html5_migration.asp)
