date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:59:01	40173/40173	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2006:40:18%20GMT	http://www.w3schools.com/js/js_cookies.asp	www.w3schools.com/js/js_cookies.html	(from http://www.w3schools.com/js/)
12:59:02	55204/55204	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2007:23:30%20GMT	http://www.w3schools.com/js/js_examples.asp	www.w3schools.com/js/js_examples.html	(from http://www.w3schools.com/js/)
12:59:02	31732/31732	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2006:56:18%20GMT	http://www.w3schools.com/js/js_dom_examples.asp	www.w3schools.com/js/js_dom_examples.html	(from http://www.w3schools.com/js/)
12:59:02	31956/31956	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2006:02:50%20GMT	http://www.w3schools.com/js/js_input_examples.asp	www.w3schools.com/js/js_input_examples.html	(from http://www.w3schools.com/js/)
12:59:03	33560/33560	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2006:16:09%20GMT	http://www.w3schools.com/js/js_ex_dom.asp	www.w3schools.com/js/js_ex_dom.html	(from http://www.w3schools.com/js/)
12:59:04	33082/33082	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2007:14:11%20GMT	http://www.w3schools.com/js/js_events_examples.asp	www.w3schools.com/js/js_events_examples.html	(from http://www.w3schools.com/js/)
12:59:04	35411/35411	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2007:11:49%20GMT	http://www.w3schools.com/js/js_ex_browser.asp	www.w3schools.com/js/js_ex_browser.html	(from http://www.w3schools.com/js/)
12:59:04	30892/30892	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2006:40:16%20GMT	http://www.w3schools.com/js/js_quiz.asp	www.w3schools.com/js/js_quiz.html	(from http://www.w3schools.com/js/)
12:59:04	30341/30341	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2007:01:33%20GMT	http://www.w3schools.com/js/js_exam.asp	www.w3schools.com/js/js_exam.html	(from http://www.w3schools.com/js/)
12:59:05	21428/21428	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2006:40:29%20GMT	http://www.w3schools.com/js/tryit.asp?filename=tryjs_myfirst	www.w3schools.com/js/tryit5b9b.html	(from http://www.w3schools.com/js/)
12:59:05	21451/21451	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2007:05:59%20GMT	http://www.w3schools.com/js/tryit.asp?filename=tryjs_intro_inner_html	www.w3schools.com/js/tryit4040.html	(from http://www.w3schools.com/js/js_intro.asp)
12:59:05	2554/2554	---M--	200	added ('OK')	image/gif	etag:%221dc9a8dad4acf1:0%22	http://www.w3schools.com/js/pic_bulbon.gif	www.w3schools.com/js/pic_bulbon.gif	(from http://www.w3schools.com/js/js_intro.asp)
12:59:05	2493/2493	---M--	200	added ('OK')	image/gif	etag:%22af7fbfd9d4acf1:0%22	http://www.w3schools.com/js/pic_bulboff.gif	www.w3schools.com/js/pic_bulboff.gif	(from http://www.w3schools.com/js/js_intro.asp)
12:59:06	21682/21682	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2006:23:33%20GMT	http://www.w3schools.com/js/tryit.asp?filename=tryjs_intro_lightbulb	www.w3schools.com/js/tryite873.html	(from http://www.w3schools.com/js/js_intro.asp)
12:59:06	21460/21460	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2006:31:06%20GMT	http://www.w3schools.com/js/tryit.asp?filename=tryjs_intro_style	www.w3schools.com/js/tryit97d0.html	(from http://www.w3schools.com/js/js_intro.asp)
12:59:06	21442/21442	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2005:56:11%20GMT	http://www.w3schools.com/js/tryit.asp?filename=tryjs_intro_hide	www.w3schools.com/js/tryit73e9.html	(from http://www.w3schools.com/js/js_intro.asp)
12:59:07	21497/21497	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2006:39:36%20GMT	http://www.w3schools.com/js/tryit.asp?filename=tryjs_intro_show	www.w3schools.com/js/tryitcac9.html	(from http://www.w3schools.com/js/js_intro.asp)
